Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3
PRDA.S3CLL1I,2012.03,1389.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1I,2013.03,1415.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1I,2014.03,1443.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1I,2015.03,1477.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1I,2016.03,1442.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1I,2017.03,1498.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1I,2018.03,1525.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1I,2019.03,1542.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1I,2020.03,1551.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1I,2021.03,1453.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1I,2022.03,1471.0,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Index
PRDA.S3CLL1P,1997.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,1998.03,0.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,1999.03,2.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2000.03,4.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2001.03,2.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2002.03,4.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2003.03,2.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2004.03,5.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2005.03,4.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2006.03,2.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2007.03,2.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2009.03,1.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2010.03,0.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2013.03,1.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2014.03,1.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2015.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2017.03,3.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2018.03,1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2019.03,1.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2020.03,0.6,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CLL1P,2022.03,1.3,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Rental, Hiring and Real Estate Services",Percentage Change
PRDA.S3CMFZI,1978.03,1000.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1979.03,1007.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1980.03,1017.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1981.03,1031.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1982.03,1075.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1983.03,1150.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1984.03,1228.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1985.03,1307.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1986.03,1383.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1987.03,1447.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1988.03,1501.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1989.03,1550.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1990.03,1605.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1991.03,1653.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1992.03,1657.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1993.03,1664.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1994.03,1689.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1995.03,1738.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1996.03,1799.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1997.03,1859.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1998.03,1900.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,1999.03,1935.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2000.03,1978.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2001.03,2042.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2002.03,2102.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2003.03,2161.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2004.03,2256.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2005.03,2351.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2006.03,2460.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2007.03,2540.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2008.03,2663.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2009.03,2766.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2010.03,2785.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2011.03,2794.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2012.03,2854.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2013.03,2919.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2014.03,2993.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2015.03,3075.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2016.03,3170.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2017.03,3261.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2018.03,3361.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2019.03,3458.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2020.03,3555.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2021.03,3494.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZI,2022.03,3708.0,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Index
PRDA.S3CMFZP,1979.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1980.03,1.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1981.03,1.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1982.03,4.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1983.03,7.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1984.03,6.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1985.03,6.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1986.03,5.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1987.03,4.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1988.03,3.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1989.03,3.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1990.03,3.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1991.03,3.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1992.03,0.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1993.03,0.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1994.03,1.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1995.03,2.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1996.03,3.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1997.03,3.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1998.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,1999.03,1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2000.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2001.03,3.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2002.03,3.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2003.03,2.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2004.03,4.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2005.03,4.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2006.03,4.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2007.03,3.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2008.03,4.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2009.03,3.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2010.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2011.03,0.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2012.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2013.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2014.03,2.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2015.03,2.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2016.03,3.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2017.03,2.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2018.03,3.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2019.03,2.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2020.03,2.8,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMFZP,2022.03,6.1,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Former Measured Sector,Percentage Change
PRDA.S3CMN1I,1996.03,1000.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,1997.03,1061.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,1998.03,1161.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,1999.03,1217.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2000.03,1323.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2001.03,1400.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2002.03,1508.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2003.03,1645.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2004.03,1792.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2005.03,1911.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2006.03,2059.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2007.03,2179.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2008.03,2358.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2009.03,2428.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2010.03,2484.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2011.03,2544.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2012.03,2603.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2013.03,2676.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2014.03,2830.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2015.03,2959.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2016.03,3111.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2017.03,3259.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2018.03,3498.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2019.03,3741.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2020.03,4054.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2021.03,4266.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1I,2022.03,4686.0,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Index
PRDA.S3CMN1P,1997.03,6.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,1998.03,9.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,1999.03,4.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2000.03,8.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2001.03,5.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2002.03,7.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2003.03,9.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
